IdTbl;Targa;Posizione;Id;SoloTarga;Qta;Elaborato;IdAbbinato;DepositiLiberi;TargaDoppia;NonElaborareTargaDoppia;Note;PosizioneMultipla;Chiusura;PDV
302;GK967ZY-247546;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205871;null
303;GM594GF-235115;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205872;null
304;GB247YD-244805;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205873;null
305;GG225ZG-244337;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205874;null
306;GG052AV-218284;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205875;null
307;GT386PG-250811;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205876;null
308;GS623EG-250802;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205877;null
309;GP022FC-247184;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205878;null
310;GL626XE-244238;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205879;null
311;GN196SF-244276;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20587A;null
312;GP633KX-244343;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20587B;null
313;GV263RL-244342;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20587C;null
314;FY016FK-244690;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20587D;null
315;GR951EY-245589;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20587E;null
316;GN625NJ-244387;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20587F;null
317;GS508ED-244338;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205880;null
318;FL907CZ-229276;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205881;null
319;GG675HW-234933;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205882;null
320;FF808WF-217599;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205883;null
321;GP756SZ-250112;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205884;null
322;GT943DN-250158;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205885;null
323;GX167WY-249916;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205886;null
324;GY327DE-249918;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205887;null
325;GJ881WS-249580;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205888;null
326;GN877LF-249595;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205889;null
327;GM989LB-247775;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20588A;null
328;GM586MW-247830;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20588B;null
329;GV940FL-249632;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20588C;null
330;GV948ZG-250804;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20588D;null
331;GJ292DE-251353;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20588E;null
332;GB989MF-244694;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20588F;null
333;FW432HC-216019;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205890;null
334;GL369PS-245110;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205891;null
335;FR727FX-244836;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205892;null
336;GJ030YH-228847;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205893;null
337;GP624FA-247696;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205894;null
338;GM471PW-247708;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205895;null
339;GC902JR-250875;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205896;null
340;GD009NL-250831;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205897;null
341;GL199XA-244843;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205898;null
342;GS514MS-244683;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205899;null
343;GM605GC-244716;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20589A;null
344;GV652LB-244717;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20589B;null
345;GD239GE-244713;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20589C;null
346;BG1. GABBIA 18;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20589D;null
347;GB561JE-250805;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20589E;null
348;FH435XZ-217974;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20589F;null
349;EK414ZR-232975;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058A0;null
350;GG754HG-242227;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058A1;null
351;GB561JE-250805;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058A2;null
352;GC358PK;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058A3;null
353;GS898NT;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058A4;null
354;EV570XB-217214;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058A5;null
355;GL763PP-244794;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058A6;null
356;GR538YK-244897;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058A7;null
357;FS163SP;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058A8;null
358;FS005XS;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058A9;null
359;GM026GH;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058AA;null
360;GR680RT;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058AB;null
361;BG1. GABBIA 17;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058AC;null
362;GC942JZ-231093;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058AD;null
363;GL088SS-250791;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058AE;null
364;GJ251JP-231304;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058AF;null
365;GG881XV-250705;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058B0;null
366;GT982ES-232933;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058B1;null
367;FZ278HM-212906;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058B2;null
368;BG1. GABBIA 16;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058B3;null
369;FH886NM-244637;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058B4;null
370;GE650TV-213145;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058B5;null
371;FR720BX-229320;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058B6;null
372;FK261RZ-244702;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058B7;null
373;GG110XT;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058B8;null
374;FJ154WP-231792;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058B9;null
375;CZ468SK-213007;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058BA;null
376;BG1. GABBIA 15;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058BB;null
377;FW875EE-214913;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058BC;null
378;FH529BA-214971;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058BD;null
379;GE525TL-213049;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058BE;null
380;GW088VJ;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058BF;null
381;GN221NZ-250666;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058C0;null
382;FE649KV-244466;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058C1;null
383;DX816GK-244712;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058C2;null
384;GR656RT-244581;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058C3;null
385;FW565WW-244526;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058C4;null
386;FC731XT-244483;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058C5;null
387;DXGN640FG-249182;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058C6;null
388;BG1. GABBIA 14;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058C7;null
389;GE357TR-250658;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058C8;null
390;GF131VR-249654;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058C9;null
391;GP236AZ-249193;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058CA;null
392;EW669MZ-249189;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058CB;null
393;GC421YN-231058;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058CC;null
394;GA780GB;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058CD;null
395;BG1. GABBIA 13;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058CE;null
396;FX031PV-228239;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058CF;null
397;GN850LR-250701;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058D0;null
398;FH531BA-215189;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058D1;null
399;GV129HE-250119;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058D2;null
400;GL831PV-250127;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058D3;null
401;DH229DS-247014;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058D4;null
402;FF784YT-247112;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058D5;null
403;ER797WA;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058D6;null
404;FC913XX;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058D7;null
405;GN546DD;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058D8;null
406;BG1. GABBIA 12;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058D9;null
407;GK663ZN-249547;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058DA;null
408;ES530SF-249613;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058DB;null
409;FX143AG-250108;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058DC;null
410;GW154HY-250118;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058DD;null
411;EW376KJ-249553;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058DE;null
412;DP085TS-249684;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058DF;null
413;GB119HY-249143;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058E0;null
414;FM575EY;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058E1;null
415;BG1. GABBIA 11;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058E2;null
416;GW967LF-235686;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058E3;null
417;DV086HA-235777;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058E4;null
418;GG942PX-247926;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058E5;null
419;GN461TC-248929;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058E6;null
420;ER653NF-249552;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058E7;null
421;FR355ZE-230592;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058E8;null
422;FG994EK-249270;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058E9;null
423;BG1. GABBIA 10;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058EA;null
424;FX603SG-228906;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058EB;null
425;DR918MR;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058EC;null
426;GP126ZX;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058ED;null
427;EY503KY-248931;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058EE;null
428;EM602FG-248301;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058EF;null
429;FT087BX-248243;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058F0;null
430;FW135WZ-248292;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058F1;null
431;FA221AM-244510;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058F2;null
432;GK619RM-217243;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058F3;null
433;DL578LY-248160;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058F4;null
434;EM825FE-248251;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058F5;null
435;BG1. GABBIA 9;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058F6;null
436;FB721JD-250060;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058F7;null
437;FS984YL-250100;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058F8;null
438;GC176GD-215437;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058F9;null
439;FT365CZ-244486;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058FA;null
440;GN979SK-248735;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058FB;null
441;GJ902AG-248940;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058FC;null
442;GE553TP-211188;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058FD;null
443;GH086AW;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058FE;null
444;BG1. GABBIA 8;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2058FF;null
445;GH317PH-234081;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205901;null
446;FH448FR-249908;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205902;null
447;FK853EE-218098;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205903;null
448;GC686JR-215843;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205904;null
449;GN356SV-249863;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205905;null
450;GL077EA-249892;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205906;null
451;GF651SD-216750;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205907;null
452;GH360RC-229270;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205908;null
453;BG1. GABBIA 7;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205909;null
454;GH599CY-231033;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20590A;null
455;GE387BG-231361;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20590B;null
456;GL277PM-234039;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20590C;null
457;GS075YT-250172;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20590D;null
